Mean_0,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,Mean_6,Mean_7,Mean_8,Mean_9,Mean_10,Mean_11,Mean_12,Std_0,Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Min_0,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Max_0,Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,label
-230.48134,125.92069,-0.08551664,18.680614,-10.737331,-4.4401975,-23.520613,-7.7564816,-8.751428,-4.156822,-15.378578,-10.702739,-9.559211,89.51873,54.188198,31.29326,23.021162,18.766977,26.82213,19.82357,14.300083,12.652618,12.321529,10.154405,11.679002,12.888223,-104.87739,199.75864,54.088295,80.40338,42.159813,54.779987,16.566624,22.59822,22.576674,24.70294,9.468494,21.269943,18.185658,-487.2643,-31.032595,-65.20418,-39.64615,-48.680283,-59.738205,-74.88684,-39.7094,-46.465195,-35.55052,-51.8179,-42.206192,-42.334145,raiva
-257.19867,114.2661,-7.8245006,13.404957,2.8778405,-0.508794,-17.672966,-7.3112063,-5.814404,0.33448902,-11.902003,-5.9612565,-3.4336998,127.10264,58.558094,32.14664,23.64139,16.232773,21.770023,20.830957,14.584902,13.8809595,12.910809,13.181727,9.096223,10.718134,-55.194572,214.99924,67.70973,70.52407,50.29898,66.42694,12.304328,30.503332,26.656404,30.221432,14.339673,17.091715,16.674448,-474.71545,-4.0712013,-90.70772,-59.606125,-32.367737,-50.34347,-81.23468,-48.918674,-49.214302,-28.473883,-51.009598,-42.309116,-34.790585,raiva
-361.91055,96.36958,5.0367146,16.20549,7.014529,-0.17218725,-19.07462,5.917356,-10.365756,-2.849451,0.2880607,-7.206169,-1.5143305,136.27386,54.804756,38.29352,29.339882,20.267805,14.14561,24.513042,13.037033,15.455293,10.702991,9.954612,12.367049,8.201144,-106.53722,198.09587,79.912674,113.69349,62.873398,49.886383,16.355963,57.489895,15.23213,15.257307,27.704998,14.287027,20.58568,-534.7386,-49.7517,-103.69101,-56.11183,-40.258766,-45.54692,-82.91516,-17.358318,-63.103558,-42.350674,-24.103186,-38.015278,-32.167526,raiva
-231.18779,105.25569,-0.18482406,37.21703,14.041722,17.286938,-7.7668753,10.500104,-3.1029189,0.43004647,-1.8987622,-2.6981986,-5.1132674,105.5916,52.606346,22.553421,20.708242,18.39943,16.062162,16.473452,9.50026,10.638538,8.618626,9.859924,9.97418,7.674258,-16.741371,180.46451,52.44153,87.01506,57.41861,50.18631,24.413322,29.603645,21.60513,21.65271,22.21286,16.713108,16.302685,-421.1803,-60.228542,-61.965244,-12.104191,-34.67681,-15.324177,-60.459106,-20.821775,-30.06271,-24.644173,-24.20815,-33.532574,-29.49075,tristeza
-402.4442,93.40499,1.0954242,12.58853,5.7011876,-1.576096,-15.442866,5.5285215,-10.194294,-1.1899763,0.15080705,-6.6202593,-2.2878191,129.1653,53.844917,39.57483,27.948536,16.505255,15.547588,24.003729,10.838233,17.849783,11.540377,10.338066,11.233308,8.529885,-131.46144,201.95714,66.88223,113.35574,56.05824,56.18512,20.64452,49.9993,17.193703,21.095623,23.688622,11.188715,17.24902,-571.838,-56.2847,-122.12125,-54.873375,-51.38727,-43.841305,-81.938446,-21.960922,-57.810715,-34.522144,-32.987213,-37.260273,-27.372368,raiva
-325.1647,110.03316,24.41497,27.320965,10.475208,8.821734,-1.0384758,1.8492543,-3.882455,-2.5376184,-5.9191227,0.017827166,-0.9619428,99.08069,50.833706,29.87741,19.91655,20.475418,14.74484,14.395395,10.15217,12.050471,9.754165,16.55048,7.5078793,8.789099,-71.749954,215.82883,83.59781,80.192474,56.67646,59.318764,21.425644,24.002779,22.689291,19.260586,18.958914,19.073887,29.156414,-458.55338,-3.5050325,-50.367355,-19.223911,-47.60186,-24.12069,-44.78723,-22.595499,-36.571827,-31.599588,-50.373077,-26.85706,-25.93225,tristeza
-278.58447,104.47454,-10.979762,25.010937,23.53425,21.92234,-11.354644,-9.022244,-4.659241,-6.852504,-25.94149,-5.229212,-9.170297,95.793434,65.28764,42.78799,25.481152,20.732962,15.063882,16.976059,14.975658,10.543344,10.750089,13.943992,10.72412,9.882663,-112.435585,202.14578,80.6835,80.277054,71.33466,55.7127,16.142715,27.710087,23.809841,20.070354,7.2820606,15.124584,17.203789,-485.3663,-46.210888,-109.35188,-41.621403,-36.160263,-16.249947,-59.042007,-48.97725,-36.611595,-42.404884,-57.12252,-33.36184,-34.665894,tristeza
-204.33656,78.98294,-6.48137,34.317856,-0.48485097,12.778478,-2.8977752,4.32533,-12.84388,-5.614104,-14.939061,1.6902827,-5.1727014,110.24543,65.2792,30.714058,23.979673,19.595232,20.496893,10.719361,9.939445,15.442804,10.559682,13.444895,13.868388,9.69957,-58.90576,182.00214,41.696102,94.62335,43.517532,62.049606,21.080683,28.139652,17.318867,20.830029,13.6902485,42.66052,16.495344,-459.15555,-101.24527,-87.150734,-13.223276,-37.62148,-41.023205,-34.74121,-27.565092,-60.53457,-38.224327,-43.76306,-27.539574,-36.676125,tristeza
-241.76212,75.24149,14.15377,25.347647,3.540866,20.135029,-2.4967592,9.829683,-10.005053,-2.305805,-4.327456,-1.7220552,-1.6365795,117.28184,60.234997,28.706385,21.184763,17.949389,19.321266,15.623934,12.410064,15.831952,8.162212,9.775568,10.147363,10.835224,-88.08586,155.48553,98.48369,74.15894,46.45458,59.613506,31.97537,41.50769,16.176802,16.491436,11.762594,22.75832,32.919205,-462.9771,-99.945015,-78.33617,-12.115139,-39.452766,-29.023327,-44.912357,-26.893906,-54.069016,-22.853996,-33.75839,-36.02396,-35.965073,tristeza
-255.84483,95.69149,8.168278,25.635277,6.706444,12.005627,-2.1626906,15.144968,-15.162268,-1.9786139,-4.4566283,8.516151,1.8902154,147.34274,52.93601,33.58637,21.722448,18.462336,23.026281,14.922898,10.679517,18.153633,9.6973,9.284115,11.232185,9.916505,-80.10182,183.22314,60.372833,94.89525,47.4417,63.472534,28.484123,41.02848,12.482183,22.70391,16.00271,43.578247,23.550335,-527.1377,-69.73076,-90.34515,-9.57913,-36.0881,-35.990627,-46.348984,-11.939287,-60.809074,-29.846594,-28.816696,-14.414902,-28.905573,neutro
-252.71806,151.47604,23.86122,17.863838,-1.3721946,-1.7251592,-5.224783,0.5422122,-11.32645,-0.62856984,-25.071604,-7.54642,-2.0271928,81.58762,37.718704,20.651695,25.870316,16.0385,16.421814,15.931245,12.355783,14.817432,10.62678,14.531225,10.166193,8.45517,-157.3221,224.21362,63.67952,74.4319,34.6433,34.93829,21.492523,26.87529,20.330896,28.492556,7.272598,18.606518,17.763252,-441.84747,37.55053,-13.434693,-47.050385,-43.88217,-30.053558,-61.248173,-37.228497,-44.34027,-24.815454,-62.322174,-28.410345,-24.680195,neutro
-290.14728,116.19723,5.862669,13.266736,4.8630285,10.943705,-20.624985,11.880287,-12.206121,5.564199,-1.2564926,-2.7747772,1.3369616,130.29054,45.97092,27.714392,34.21889,21.097637,10.324887,18.830671,10.529163,18.622816,12.1809225,10.540093,9.519153,7.1336584,-93.11771,206.70682,55.07401,95.79347,54.795742,37.08132,9.587578,36.088455,20.875149,38.881775,34.8437,17.934803,19.181599,-506.76016,-61.07937,-61.879368,-56.642303,-39.52272,-18.899956,-63.87469,-14.43037,-56.12703,-23.504826,-31.12288,-31.322527,-17.388466,neutro
-275.23413,123.66456,11.26441,13.57921,3.213766,9.308201,-11.17638,-4.645412,-6.6803083,1.8991752,-13.9038,-8.4696,0.04577712,94.04421,58.314827,20.600634,24.276758,16.807064,17.755505,17.952368,14.230533,14.446496,9.080926,11.965916,10.114629,12.154758,-142.96368,209.69327,59.39892,72.43652,39.739532,58.486755,14.861885,28.994652,26.542503,26.780565,5.8504095,10.350971,24.67923,-436.54935,-36.60624,-43.920723,-32.5482,-37.54106,-39.97111,-61.597065,-47.594536,-42.744762,-19.041801,-50.130653,-36.157745,-33.532005,neutro
-329.3104,102.07684,-11.470263,16.114948,4.836754,-4.1791778,-20.990211,7.9332247,-14.370728,-2.8620827,0.97447944,-7.505247,-2.9763567,130.00513,52.03468,39.451145,29.438192,21.394342,17.074295,23.425695,12.821957,17.458448,12.998476,11.022134,11.667385,8.817412,-136.0286,187.37964,54.004517,115.73549,53.953304,30.823505,17.044754,48.679684,19.983501,25.008142,28.582499,11.809811,21.315596,-534.6228,-52.432487,-109.24077,-43.27847,-54.78824,-66.08133,-75.60808,-18.657293,-63.243324,-40.461113,-34.545776,-35.827484,-24.952597,raiva
-306.2568,78.34995,16.271805,23.555346,-1.0794754,11.208981,-8.011926,7.891383,-2.988829,1.1366957,-13.2485285,-1.6045296,0.06323784,148.69156,57.126415,40.961796,31.090761,18.983364,15.2357025,20.444204,10.072886,16.276438,11.5936575,15.079565,11.747011,12.407701,11.001731,199.99677,95.90797,89.24806,30.933422,54.343872,30.129948,30.450062,36.64048,30.466328,21.547667,24.169344,29.061348,-534.8586,-79.29062,-81.903824,-54.58042,-57.506348,-36.757248,-51.478634,-20.055435,-50.10975,-36.276688,-48.3095,-37.950024,-44.232063,raiva
-237.95157,115.04153,-1.4105213,17.65609,-12.841628,-4.303273,-21.46588,-5.410078,-10.677827,-4.6311054,-16.043055,-9.282135,-7.0019093,98.89748,53.36815,31.103281,22.800488,18.855566,25.68576,20.85787,15.148931,13.341389,11.451351,10.371523,12.4696045,12.982484,-100.38467,208.23769,68.45555,77.61719,35.98744,58.095512,18.670107,31.165897,12.938069,23.267887,5.9788585,20.533005,26.861427,-502.00092,-26.55141,-76.121765,-34.169373,-57.580063,-60.515198,-71.82526,-37.83758,-48.94638,-39.28835,-50.189648,-36.872345,-43.019066,raiva
-353.9853,114.75012,12.398524,9.977312,5.0458646,8.962523,-5.4849095,-1.4044168,-7.2936215,-3.0412872,-3.854074,0.124065116,-5.6675367,104.99048,28.580765,25.914513,21.468855,14.795416,8.083977,12.077639,7.9118767,10.491513,7.0960264,12.639723,8.6021805,7.2939887,-76.91657,190.71072,67.64903,93.225845,48.957207,47.545006,18.764128,23.321434,15.024303,15.29019,19.51565,29.092186,16.530825,-481.70184,-27.374235,-55.408875,-26.904758,-40.972717,-18.492954,-47.204193,-28.819412,-42.42267,-26.089043,-44.647026,-37.65851,-24.190092,tristeza
-337.04883,130.5269,13.044387,23.621765,9.029583,7.046612,-5.202882,4.051549,-6.8880515,-0.7422377,-5.2184,3.0881197,-1.1676702,119.81257,50.285053,22.56196,19.94351,25.78894,24.502886,21.241816,12.603328,10.800187,8.223461,12.926294,8.824527,11.285421,-116.84875,247.6699,68.18723,78.34953,70.70163,68.92856,41.775833,26.766968,12.989582,22.31291,18.298944,24.48315,26.897972,-504.47345,10.891569,-54.29083,-27.828201,-49.933678,-44.513428,-71.90729,-25.20037,-42.802628,-18.885166,-42.986313,-21.597864,-41.01796,neutro
-316.4743,111.3393,-7.6912775,17.784567,5.213469,1.9843166,-14.865433,-0.16371775,-7.550488,-10.652877,-11.427459,-5.010479,-11.200789,118.69265,57.98121,44.680668,26.9289,15.634032,24.881565,21.083769,14.023442,10.630427,14.163958,10.388519,11.316447,9.5244255,-103.4908,217.53644,72.98438,82.67369,42.642143,54.700516,23.098145,35.32038,15.920429,20.828442,7.933571,15.393555,7.63509,-531.6316,-45.823402,-122.80382,-48.02127,-32.61547,-71.63609,-67.25412,-32.50067,-37.516468,-50.455566,-37.015266,-37.930984,-34.070343,raiva
-267.97345,84.23704,1.9287951,15.962999,0.8273536,3.517823,-11.173506,6.0467067,-0.75819856,-8.649184,-7.892484,8.016158,4.313296,152.60724,44.246887,32.7676,28.240572,20.25018,15.913856,21.430405,12.416303,14.324479,15.072663,11.988966,12.967306,14.298395,-15.691552,158.03754,92.72879,76.65772,43.815125,42.73999,28.602509,39.511055,36.25847,20.04449,18.327414,38.00126,29.490118,-511.60898,-51.679398,-66.063156,-42.26615,-55.28849,-45.741802,-76.61478,-22.983068,-42.526207,-46.206066,-40.235287,-27.388515,-31.10336,raiva
-445.52722,56.563038,-14.90895,-2.7553136,-21.752708,-8.688935,-15.8359995,-2.449538,-1.987848,-11.284921,-11.775163,-10.743178,-9.730348,126.82972,46.559578,36.264618,26.264755,21.28919,15.617034,22.145477,13.163053,9.177506,11.954946,10.584256,8.113179,9.36588,-131.76955,159.4671,53.909607,79.07145,31.560415,41.13875,11.539002,25.661669,13.9730015,11.526912,21.518887,14.434288,4.3292694,-578.11743,-109.77216,-133.6307,-74.280945,-86.89511,-62.14382,-94.35771,-52.511692,-40.25206,-58.629066,-45.360023,-38.71277,-40.92165,raiva
-284.0267,125.509575,6.7761555,14.670355,-0.18844897,11.873405,-11.661939,-1.5949581,-11.800828,3.5642023,-12.046393,-9.756641,-2.041667,99.88111,57.965,20.136835,22.46747,17.459188,16.988302,19.415575,15.246851,14.18271,10.129137,10.388729,10.73912,11.725228,-136.07224,216.09492,51.545876,72.013916,35.431816,55.67832,15.469183,43.45761,13.178947,30.553959,7.577311,10.90752,21.891487,-466.643,-44.426594,-43.314304,-24.130177,-34.334526,-39.902508,-81.88492,-40.689278,-60.26274,-13.664528,-44.864483,-42.09403,-33.53582,neutro
-219.19968,146.31104,-17.443338,21.639183,1.2176672,7.5394974,-14.69743,8.553165,-16.712088,-11.427486,-5.077135,-2.5247297,-0.75257176,88.90226,38.054844,19.332314,19.437305,17.489332,14.498601,15.84337,8.500576,12.266014,13.782942,8.515812,11.740286,8.811753,-93.23485,204.99292,37.12867,74.0551,39.718227,44.31176,20.828964,26.350414,14.3524475,16.385178,12.29155,21.539928,22.902363,-424.10373,-18.98942,-56.00541,-26.248426,-44.028896,-17.594223,-47.710594,-12.385349,-43.97621,-46.04615,-25.368404,-32.124073,-19.094976,neutro
-307.84482,114.11253,12.879099,23.911077,9.925097,14.913177,-10.415532,0.8053899,-2.3295631,-1.9295542,-10.105604,-1.8480009,-3.1078727,93.04006,43.56361,18.372688,22.937443,19.922022,12.896966,16.539413,10.802798,11.346896,11.430566,12.273992,8.907622,8.447261,-111.267815,191.95474,57.83879,100.64467,70.02371,57.637733,31.735607,38.26481,19.957655,33.06255,11.202223,18.508755,18.186787,-448.91098,-45.504112,-54.202663,-24.234856,-56.051567,-9.089588,-62.40609,-29.38018,-38.464157,-34.112076,-42.225967,-32.006203,-24.975117,tristeza
-347.92767,96.01302,-5.081118,0.054611016,0.7189568,0.7622044,-19.07994,3.4698553,-11.846309,-5.8987107,-3.6925008,-5.359554,-3.423799,136.26138,52.189526,34.697754,22.775732,20.99389,19.539019,24.341452,13.736537,12.988405,10.530605,6.8073697,12.330953,7.7996526,-98.24293,203.75436,52.06546,55.15065,42.307095,40.268166,11.446812,39.604603,6.961341,22.818403,9.464411,14.899162,22.4341,-538.77795,2.1669903,-102.63665,-73.193115,-60.520218,-68.709785,-89.51883,-32.029396,-38.258667,-29.198883,-26.00325,-42.772293,-27.367023,felicidade
-303.9498,104.74568,-18.717169,11.424702,-2.836893,-1.4457258,-20.212582,1.1468046,-5.0881095,-11.069502,-5.833112,-2.5284104,-8.469318,128.9937,55.43675,46.228226,22.999897,16.106352,25.969477,23.125343,13.193828,10.827553,14.371952,9.198582,14.276893,11.3242445,-93.04207,210.84315,67.765816,73.47762,39.603745,73.81258,19.09238,41.35647,19.200396,22.405817,16.44469,29.808197,8.808872,-538.12244,-69.51591,-119.29787,-42.66436,-45.555557,-77.10652,-66.376045,-28.601889,-39.988483,-47.286232,-27.999825,-38.074165,-40.39972,raiva
-271.52182,101.65761,-11.19783,21.32404,10.074225,20.085323,-7.5251317,-8.422714,-17.260225,-2.2454703,-10.621126,-5.0652633,-5.6566834,114.63604,54.661865,28.79251,24.733347,13.914251,17.192987,14.796871,18.821367,12.667694,10.0332575,13.500085,8.693382,10.263368,-101.31107,184.28781,45.974396,89.91629,46.058334,66.5269,31.057987,28.950535,20.222843,22.202782,25.472466,19.911034,26.241253,-511.60928,-45.97914,-69.565285,-42.493652,-28.545403,-22.981014,-41.48824,-50.200333,-45.414352,-30.390732,-57.29449,-30.527536,-30.248474,felicidade
-244.23111,92.31586,-5.924629,17.248507,1.2871746,2.8230915,-9.986048,4.636788,-0.8402436,-3.9367905,-6.9350853,7.1258073,3.0529644,175.69896,47.86752,29.755974,19.626293,19.03562,19.28791,15.891212,11.730782,12.474532,10.835706,12.222451,9.4351845,11.714157,32.98104,174.75192,45.545,94.0542,52.79515,46.784092,30.368176,31.804924,21.07813,20.916395,16.950718,31.75135,25.328636,-512.81116,-22.535936,-82.60239,-29.672401,-38.858414,-48.494522,-53.866295,-33.191643,-40.024353,-30.9109,-39.41556,-21.47409,-30.469467,raiva
-338.42548,102.01621,-5.0383873,13.383364,14.043653,20.185368,1.3476983,3.5631115,-0.4363916,-1.5842112,-6.8389163,2.947472,-4.4691215,90.17558,47.94338,37.537426,21.708807,21.544943,16.83787,14.482978,12.993153,11.760241,11.314283,14.313042,8.156165,8.995123,-145.2786,187.12712,54.43569,73.32202,83.870224,68.663445,29.439894,30.585606,34.849472,26.739243,26.525684,25.689026,28.43369,-506.82822,-28.874523,-112.198,-31.568054,-25.959133,-17.948063,-39.37139,-38.7417,-40.10957,-33.521217,-46.673874,-19.045176,-34.095116,tristeza
-300.93277,99.180374,-20.374928,13.055664,0.8951772,5.526317,-22.296915,1.8603173,-8.862282,-13.061089,-4.4047985,-8.024325,-7.027706,120.41239,41.763905,38.906586,22.720161,27.2692,24.232067,22.11798,16.160414,14.01344,14.181453,9.689767,14.551994,12.606564,-81.346085,191.55841,52.669266,60.99743,39.64278,50.42127,14.53927,39.93127,19.640408,18.538216,16.55668,16.49469,15.83082,-543.9639,6.1151853,-110.77818,-42.500656,-74.61989,-52.38437,-72.51022,-32.598053,-40.93055,-53.268997,-27.12764,-43.767548,-33.59845,felicidade
-285.7399,144.85284,-9.073399,14.172134,7.3559318,19.258463,-7.797086,4.995666,-2.3615239,-8.643529,-14.078237,14.932473,-9.840309,115.674965,58.20286,25.930405,25.351828,20.87418,19.72125,12.380705,10.940856,13.067021,10.748896,14.243899,9.876029,12.10461,-125.23787,237.05602,42.891087,78.82208,64.88893,65.71172,20.701,33.404503,35.507996,16.209806,18.195358,39.732468,8.9874935,-537.16376,-27.33804,-77.471405,-33.97978,-27.233826,-15.82844,-30.974007,-23.442633,-29.936056,-39.405144,-43.061264,-10.422424,-46.207523,neutro
-297.33658,130.35634,4.5326314,13.659866,1.0431595,5.085182,-12.411304,-4.8945217,-9.952322,2.361251,-13.228191,-11.49116,-1.9936906,98.62656,53.680775,23.560528,24.318083,17.731224,20.365564,15.533776,14.418966,14.158899,10.425322,9.818033,10.353629,11.652765,-145.88466,210.7431,56.13169,72.54414,32.706314,45.72825,10.388249,24.016247,23.256615,23.06377,3.9346914,16.094524,23.146917,-477.19714,-36.91581,-43.733524,-36.951996,-44.667564,-57.39372,-62.530678,-47.986946,-51.76035,-21.88787,-40.275043,-33.706394,-33.090492,neutro
-302.89166,106.177216,15.478321,24.352297,5.374572,4.4028516,-15.856934,11.786614,-8.531369,-6.8243647,-4.8083797,-11.869767,-3.6322172,89.00009,51.29812,28.377554,23.079288,17.17404,14.396135,17.333818,13.493069,16.842165,12.857223,9.404493,11.949286,7.521037,-104.940994,181.0541,72.723785,90.93388,48.492687,48.39433,23.918251,44.24735,23.951183,23.16632,16.313568,14.688612,14.561158,-444.57727,-69.18297,-58.42163,-5.9006057,-46.841576,-30.53543,-67.24576,-12.670812,-58.066532,-38.493195,-29.844414,-39.142063,-21.047508,tristeza
-287.70746,157.36852,14.7121105,14.3006525,-0.56646043,2.3561869,-9.715467,-2.8605754,-7.2552233,-7.1886306,-14.195367,-17.57205,-4.845234,84.665474,47.56529,20.110363,25.749039,18.022707,12.656313,17.543365,13.892715,8.556549,11.778483,10.498018,15.437147,8.527518,-154.28413,236.48973,69.76561,78.411545,36.72985,38.881332,26.13739,27.414661,13.512098,27.15382,5.4493265,13.098567,13.544367,-435.54764,77.18216,-32.42466,-34.73892,-52.766914,-27.49243,-56.382557,-36.463978,-30.978508,-34.602386,-36.95421,-51.94783,-30.17875,tristeza
-307.242,95.43994,-12.395803,10.0192,-8.025364,-2.7464359,-17.761927,0.06980872,-4.275899,-13.067506,-7.480158,-4.2072587,-11.666684,124.82304,55.17331,40.19204,24.201803,19.289202,25.145761,21.512527,12.117515,11.89806,14.683662,9.924272,12.33142,11.235604,-85.56469,203.33514,51.950752,66.53244,34.837944,59.8414,16.909672,40.839138,17.915257,21.26632,10.825526,20.925098,12.470091,-518.7142,-51.16562,-108.93047,-55.281017,-56.743584,-69.94351,-70.13301,-31.00636,-46.10141,-52.27079,-30.663078,-33.53463,-41.211166,raiva
-314.4544,82.91515,-54.359577,0.88412905,-33.555466,-15.919475,-21.769411,-1.9759547,-7.253554,-24.730871,-9.826332,-14.584954,-8.578105,92.78416,37.957523,44.474777,24.386349,22.902672,20.249931,13.802975,14.229096,12.105267,14.117263,10.953812,11.960421,9.339577,-155.1357,161.25693,20.404264,78.27361,18.353518,36.322227,9.568096,25.53835,17.29219,6.9067745,23.003187,10.279951,21.141119,-558.8528,-18.924404,-148.9579,-49.843166,-76.266685,-60.930687,-51.89683,-56.979355,-52.545845,-56.28355,-31.286379,-48.297634,-31.94197,felicidade
-334.49323,72.10377,-32.82112,-0.15045418,-24.571054,-3.2911596,-22.869934,-8.506149,-5.9606414,-21.560745,-12.873066,-13.325936,-11.8238325,98.66823,42.111492,40.25695,21.909863,25.42185,17.736118,18.564074,15.995725,11.602648,14.633538,10.7831135,10.827973,7.40274,-165.67146,136.49051,32.8763,76.928345,16.171516,46.565933,12.506918,23.82627,17.337399,8.2277155,13.441574,15.408505,4.7389784,-535.0301,-46.338097,-138.15912,-43.35811,-84.09689,-55.94944,-70.67026,-61.895027,-31.81792,-63.80018,-37.99306,-41.33696,-37.833603,felicidade
-236.82259,101.395615,11.167407,24.43828,-1.1808928,12.227067,-1.3235049,15.224402,-11.864758,-3.5336683,-15.87127,6.315994,1.056379,101.14547,46.973133,29.11695,22.987444,18.318428,14.287691,13.768703,11.97936,13.024135,9.212377,15.613244,10.992211,8.062491,-64.711266,183.45778,76.8755,74.1418,35.86303,47.38253,23.125988,45.464172,12.390221,17.595238,14.875511,33.501293,23.050404,-447.3718,-38.922287,-76.42113,-21.14962,-46.78402,-28.456223,-43.210506,-13.542369,-48.095516,-29.587616,-48.021633,-27.756641,-18.471386,tristeza
-389.54633,50.669952,-31.641733,-3.8812892,-22.026897,-9.174088,-21.099218,-4.9621773,-3.3175013,-11.3303795,-10.560764,-7.7637215,-10.371386,123.65662,49.918003,39.37495,29.287212,24.48074,17.402943,23.548038,14.402049,9.836571,12.301824,11.704015,10.322096,9.956128,-100.82938,152.12387,43.843987,70.52881,29.579094,35.986862,14.574509,34.568085,24.71246,8.823426,13.98896,19.750816,13.318502,-550.1171,-99.48857,-142.12958,-84.77646,-99.25508,-72.56932,-84.748856,-47.003784,-36.082565,-56.398876,-51.30151,-46.268112,-41.532326,raiva
-300.0915,108.11681,10.78141,17.191233,-0.9697811,7.0379305,-4.8059635,-6.225687,-14.05152,-8.386161,-8.454275,-2.1010032,-4.350943,100.75734,56.815025,23.681574,17.711376,15.18819,17.41471,14.420244,16.138172,13.345015,9.854393,11.457911,10.237878,11.625897,-139.31795,209.81267,72.96765,65.75664,35.776127,46.087425,24.762451,29.585066,11.714375,15.0565815,14.131496,22.700588,25.78104,-487.61826,-27.528046,-45.74023,-25.438725,-41.96467,-39.66024,-39.67672,-51.37282,-56.538765,-43.55157,-47.278572,-35.724964,-34.846115,felicidade
-303.61072,106.64742,-3.413754,16.553991,3.96509,4.1894774,-8.820816,-4.8953896,-15.09932,-8.60532,-10.772129,-2.9105132,-3.6235776,129.1806,52.82916,32.234993,20.758749,20.531307,14.051453,13.82938,16.120617,15.266825,12.8668785,17.285236,10.368768,10.998255,-75.341774,195.50284,71.77481,73.56308,55.28942,45.033092,31.844965,35.859108,12.629898,17.054264,23.97588,18.81295,23.71624,-513.05774,-22.663803,-73.00724,-45.74418,-56.167458,-41.900642,-47.23094,-47.5573,-56.318253,-41.019318,-58.30704,-30.796097,-35.585045,felicidade
-318.66943,128.27281,9.69584,28.58242,12.380137,6.2105126,0.5933051,5.580705,-2.7869787,-6.190551,-7.15934,2.2272835,1.0336577,107.46816,47.09651,33.93999,24.145027,19.582764,17.929295,13.862109,13.238582,13.361423,8.498856,14.388837,9.653777,11.096451,-76.19199,233.40958,70.54329,92.50896,65.18505,51.007492,37.438244,40.73015,32.46453,15.510765,19.787888,22.390873,25.89117,-475.9239,8.014349,-77.68446,-40.93063,-36.722164,-35.44146,-37.990936,-34.084656,-48.573044,-38.682674,-47.532036,-26.92034,-37.2631,neutro
-248.05238,82.853966,-11.397663,17.437346,1.9377304,13.586518,-7.0154414,-9.640987,-11.7513,-9.812485,-13.161441,-4.7933984,-4.347022,122.420715,61.59016,33.42239,26.948631,24.609772,17.498693,13.67476,13.968187,13.845517,9.968838,13.844716,9.078227,9.324198,-9.749031,203.02896,52.782154,84.056656,62.376694,57.655087,17.96243,18.497929,20.378746,8.02055,10.3327675,14.397846,21.886341,-472.07587,-53.990196,-87.05711,-63.91024,-71.10988,-23.477661,-44.227272,-54.806496,-51.91973,-41.85704,-51.920753,-30.751883,-29.977646,raiva
-303.00696,91.027596,7.4765615,18.13359,-2.6881273,0.06010025,-11.885336,-6.826301,-4.9478297,-6.146725,-10.019486,1.6973513,0.10509597,142.89792,60.191223,41.199932,22.672459,22.556309,17.414522,19.532867,13.976383,13.054616,11.920882,15.588629,7.3357115,7.982741,-42.782166,197.225,95.398254,71.25029,39.862904,61.212357,15.466202,45.047794,27.358309,20.537197,18.172575,26.926157,20.755507,-496.50812,-29.687708,-106.3314,-41.959488,-66.66444,-41.239525,-76.89714,-41.634964,-44.706158,-48.22557,-57.797256,-18.515934,-25.078724,raiva
-291.0699,103.34103,15.993927,22.501617,8.230048,7.176647,-7.3467045,6.858758,-4.536195,-7.644099,-3.2127147,2.0257351,-8.611818,91.03464,59.92689,24.35562,20.691004,15.3370075,20.199497,15.816674,10.920732,12.616647,12.567344,9.466894,6.7701335,9.584721,-152.01747,228.8967,66.441734,82.64865,43.522133,57.082146,21.000305,40.211853,19.909592,15.438212,18.644745,15.527033,8.918652,-438.0649,-43.321426,-31.21217,-12.810339,-24.897095,-60.828064,-52.347122,-21.405659,-32.67068,-42.187317,-29.950985,-23.671844,-31.65461,neutro
-320.06268,86.566444,7.0036817,15.456616,-6.279245,-3.8620193,-18.460632,2.109891,-8.714215,-12.538738,-10.992725,-3.8876944,-8.742031,123.400055,56.769215,38.971645,24.846777,18.984022,19.828207,21.103611,11.630717,11.539752,14.737721,17.22201,12.06914,8.680798,-119.35666,199.3865,59.458096,83.225555,38.60533,38.08003,16.27105,39.33819,22.494919,19.466337,17.379227,22.871708,8.220346,-501.3923,-111.90919,-101.79187,-50.981377,-55.18024,-69.6449,-78.13071,-30.650223,-38.427956,-50.968903,-55.80508,-32.457405,-33.566154,raiva
-275.49036,121.856766,-1.9358562,35.385784,6.8240676,9.186142,3.1149042,1.0810583,-4.1355424,-4.4129124,-10.241553,4.772987,0.18202955,99.311844,68.217476,31.759157,27.939459,23.623585,20.372597,13.139472,13.915166,13.330909,9.582093,12.664602,10.883472,10.5822,-111.79323,248.231,67.69391,110.00162,56.671097,57.31511,30.047007,29.082233,26.899096,18.83892,19.725058,34.981773,26.663631,-471.91568,-64.89288,-80.2344,-29.187464,-55.845947,-42.031387,-45.772476,-41.388687,-40.957516,-33.7906,-41.955093,-24.97911,-24.091785,neutro
