Mean_0,Std_0,Min_0,Max_0,label
0.15274324,0.0681116,0.048551735,0.34207967,neutro
0.10578196,0.08168465,0.0056445077,0.34662688,raiva
0.09687027,0.09142349,0.00027015002,0.40632114,raiva
0.103604145,0.10644827,0.0037102501,0.37189162,tristeza
0.11122849,0.1339762,0.011176356,0.5337158,neutro
0.077111,0.08903314,0.00085477286,0.38929698,felicidade
0.089953996,0.096806645,0.013192124,0.5142464,felicidade
0.19836968,0.10332488,0.0061679743,0.43922755,neutro
0.10550708,0.09417912,0.0031959368,0.39648196,tristeza
0.15147826,0.11152787,0.009461803,0.4210496,tristeza
0.13604043,0.12588692,0.0033534975,0.46126068,neutro
0.12772614,0.08522874,0.0056346417,0.3436664,felicidade
0.11713964,0.08579644,0.0069430456,0.37721437,neutro
0.08393961,0.08592321,0.0006775304,0.40063953,felicidade
0.11558633,0.08251522,0.008592604,0.4292482,felicidade
0.10880196,0.098627254,0.0016729183,0.4823929,neutro
0.0961847,0.08046277,0.0030935972,0.25977018,neutro
0.14670709,0.10899004,0.0026620948,0.4941717,tristeza
0.11901111,0.10478838,0.00029833167,0.3996013,felicidade
0.09683667,0.09017222,0.0053160647,0.43283623,felicidade
0.12869774,0.07188086,0.0042914306,0.26357615,tristeza
0.085657194,0.110660255,0.004008619,0.5770489,tristeza
0.07100181,0.055644944,0.0011006232,0.18436027,raiva
0.15152583,0.10027295,0.008572252,0.38993332,neutro
0.10282374,0.090344705,0.0028084253,0.34905624,raiva
0.065802775,0.075794704,0.00042007866,0.313867,neutro
0.09056697,0.08996795,0.00683998,0.42330945,neutro
0.10870287,0.07637969,0.0010376218,0.30480403,neutro
0.07080434,0.064654544,0.0036448275,0.30013084,raiva
0.12601244,0.114472084,0.0033029895,0.37879395,neutro
0.09613778,0.12077178,0.0019307171,0.6003213,neutro
0.06666606,0.072401896,0.00067075144,0.25960493,raiva
0.080748655,0.07549723,0.0031195085,0.3729394,raiva
0.04850413,0.05308737,0.0025055609,0.34058917,raiva
0.055637993,0.06925931,0.0016036474,0.2863087,neutro
0.09050343,0.08606132,0.0004888746,0.34248373,raiva
0.063783735,0.07569078,0.0004037406,0.34529024,felicidade
0.1680561,0.12899968,0.0059644394,0.47803995,tristeza
0.08950011,0.09365944,0.0039525484,0.43549433,tristeza
0.15297692,0.10176174,0.009744815,0.3732527,neutro
0.058156516,0.075992346,3.31719e-05,0.3839554,felicidade
0.14394066,0.12998068,0.0021737465,0.46975526,tristeza
0.10051938,0.08719774,0.00044666688,0.302641,felicidade
0.038235106,0.052242078,0.00013480794,0.3323156,raiva
0.090259254,0.07414783,0.0049909083,0.33960024,raiva
0.052911304,0.067937806,0.002633299,0.31588444,neutro
0.07162491,0.059197992,0.006958343,0.31150383,felicidade
0.08880157,0.08404145,0.0059739025,0.44960803,raiva
0.08064572,0.09942998,0.0033775265,0.48837867,felicidade
0.10618056,0.09100811,0.0014623785,0.35302913,neutro
0.1114577,0.08097358,0.0070379116,0.44575125,raiva
0.118360095,0.06257625,0.0049400777,0.27533358,neutro
0.09620743,0.08151269,0.0028748855,0.38657206,felicidade
0.12699932,0.107403696,0.00054212776,0.46945375,felicidade
0.09930608,0.07040976,0.0031551041,0.31689706,felicidade
0.110723644,0.07806057,0.007242564,0.40921575,tristeza
0.17808561,0.09087647,0.008410478,0.34996742,neutro
0.07322385,0.080491364,0.0057131387,0.48908982,tristeza
0.13710746,0.10446497,0.0035643505,0.40752533,felicidade
0.11529147,0.07727044,0.0056249537,0.30738205,tristeza
0.14685576,0.09037518,0.005694599,0.46364573,tristeza
0.100051515,0.07262254,0.0012436659,0.3350678,felicidade
0.092324525,0.09383398,0.0005003819,0.4450418,raiva
0.04624489,0.052793417,0.00050772924,0.2740349,raiva
0.13386513,0.08743548,0.0101889055,0.3539537,neutro
0.11770768,0.10139475,0.0040889764,0.34445235,neutro
0.05346407,0.058834944,0.0016705743,0.2756346,neutro
0.06532369,0.07311483,0.0031050157,0.3659113,neutro
0.08222784,0.0948716,0.0011924463,0.3399742,neutro
0.055763733,0.07403932,0.0008688235,0.36040035,raiva
0.09680045,0.13208285,0.00746117,0.6685592,tristeza
0.07686797,0.09480953,0.004114535,0.35674605,neutro
0.15714829,0.092349395,0.0035711853,0.38086572,tristeza
0.10286527,0.08749568,0.00036932755,0.387698,felicidade
0.10367246,0.09452431,0.009474837,0.46591324,felicidade
0.09410471,0.092908904,0.0034410062,0.38993555,felicidade
0.11713347,0.09620869,0.004877372,0.49584982,tristeza
0.1295216,0.10058576,0.00045196002,0.40627572,raiva
0.11659911,0.08252096,0.011002107,0.33526427,neutro
0.05595754,0.063600264,0.0015024047,0.3204573,raiva
0.15655859,0.14357255,0.01063732,0.527934,tristeza
0.07219346,0.09302738,0.0023050604,0.33749095,neutro
0.12417627,0.09095958,0.0014810378,0.39789954,raiva
0.11694349,0.0917051,0.0019101927,0.33207318,raiva
0.12768577,0.09848731,0.0010837098,0.35834834,felicidade
0.11898544,0.121566094,0.00423731,0.41495118,tristeza
0.12902425,0.1011964,0.0050019976,0.3986554,neutro
0.11643707,0.08080851,0.004012052,0.3074659,raiva
0.07711551,0.10200193,0.001915771,0.4287948,neutro
0.06826741,0.096425936,0.0037144125,0.50625956,raiva
0.080093555,0.08630108,0.0004578579,0.38504553,raiva
0.060259856,0.07995124,0.0002154122,0.37492764,felicidade
0.13885821,0.07548076,0.024419302,0.32315555,neutro
0.10392423,0.099310696,0.0032676565,0.3699755,neutro
0.12641084,0.089580834,0.010460615,0.34011158,neutro
0.16225752,0.0981037,0.010674773,0.43909207,raiva
0.0899133,0.09121464,0.008832545,0.4338231,felicidade
0.12624246,0.09539426,0.002505126,0.41056222,raiva
0.0694383,0.06700798,0.00422316,0.3010813,raiva
0.06761678,0.07190191,0.00039433266,0.28761747,felicidade
0.13377105,0.10178732,0.0022181964,0.46457595,tristeza
0.119121335,0.100448586,0.0018430587,0.33011806,tristeza
0.080935165,0.07311233,0.0061978027,0.38932008,raiva
0.044878278,0.042906556,0.0010158366,0.21482013,raiva
0.10606774,0.09275493,0.005387707,0.41139784,felicidade
0.09554563,0.08443846,0.004603357,0.42876264,tristeza
0.13233773,0.09001392,0.004331488,0.3990352,tristeza
0.13444193,0.108275436,0.0005733187,0.48079205,raiva
0.08025278,0.080013745,0.0023444835,0.5360199,raiva
0.10110851,0.12024662,0.0034271795,0.5125068,tristeza
0.07658064,0.08266839,0.00051989424,0.4460472,raiva
0.15828702,0.13348064,0.0030543704,0.4558529,tristeza
0.10613744,0.06816547,0.0015741346,0.34995094,tristeza
0.10617994,0.096948974,0.012913816,0.3792924,neutro
0.086212024,0.07879156,0.011577134,0.35668007,raiva
0.06624072,0.0735321,0.0006873554,0.47250912,felicidade
0.1346157,0.08821308,0.00876283,0.3246104,tristeza
0.07712521,0.08802152,0.0038458349,0.37849167,felicidade
0.10082641,0.08379226,0.0013634007,0.31439883,felicidade
0.045228615,0.04960196,0.0014443328,0.2501011,neutro
0.09948498,0.09576077,0.00039039657,0.34076267,raiva
0.07124282,0.065732546,0.0077070715,0.27750942,neutro
0.09997377,0.0891564,0.0023123408,0.4605531,felicidade
0.05148942,0.052934714,0.0041803923,0.27758968,raiva
0.10459028,0.08412487,0.0023357586,0.48273984,tristeza
0.095899455,0.081492305,0.0021765577,0.33801952,felicidade
0.10153296,0.08022888,0.00095270324,0.29351667,neutro
0.09191024,0.083550915,0.0023929283,0.31834623,raiva
0.13923715,0.0917046,0.0040505864,0.33284563,tristeza
0.07992757,0.06274454,0.002844071,0.30186906,raiva
0.10153074,0.07391194,0.007713433,0.37260452,tristeza
0.09113855,0.0856424,0.00045623176,0.35104436,felicidade
0.07591479,0.07720464,0.0003619084,0.40950763,felicidade
0.12784745,0.13143691,0.0034208505,0.4218281,tristeza
0.07214933,0.096492134,0.0006987639,0.37758982,felicidade
0.07877827,0.08215748,0.0033655928,0.38788125,felicidade
0.1438651,0.0874117,0.0076654186,0.36865467,raiva
0.031706374,0.032221396,0.0010145896,0.1939511,raiva
0.041608606,0.03755561,0.0015713912,0.18132065,raiva
0.101727776,0.0848368,0.006768227,0.36308947,neutro
0.1289706,0.11055767,0.004676183,0.5568462,felicidade
0.10569924,0.08730989,0.0047992743,0.38542378,felicidade
0.11915209,0.10250164,0.002589709,0.43002546,tristeza
0.09261682,0.07955514,0.00320125,0.39697665,neutro
0.0711739,0.07586954,0.0031115294,0.338198,raiva
0.14522527,0.12309024,0.007232057,0.4757415,tristeza
0.10858949,0.09314084,0.0027514386,0.40602,felicidade
0.10161898,0.097538374,0.00062034186,0.3640657,raiva
0.14416979,0.10886343,0.007358513,0.5385893,neutro
0.13483682,0.09270775,0.009417073,0.38596374,felicidade
0.077212445,0.087196425,0.0009901385,0.48764685,felicidade
0.033631265,0.053153217,0.00029091327,0.27753368,raiva
0.12341915,0.10037225,0.0033305334,0.36357385,neutro
0.07305337,0.072493054,0.0018972274,0.24283975,tristeza
0.09165473,0.09035122,0.0015330238,0.35793385,neutro
0.1198832,0.07159823,0.003882952,0.2852968,neutro
0.10127337,0.096892424,0.0013454889,0.3845748,felicidade
0.13645819,0.12778448,0.007466483,0.5030693,tristeza
0.077265576,0.07491753,0.0011914356,0.2828536,felicidade
0.105184555,0.10234216,0.003011129,0.38328052,raiva
0.08228467,0.07567566,0.004907423,0.3203684,raiva
0.09269253,0.09339382,0.00074066245,0.313783,felicidade
0.07308831,0.081232056,0.0038127939,0.32093942,tristeza
0.065375336,0.08502723,0.0027987666,0.46912965,tristeza
0.11483853,0.10505521,0.0051066224,0.4405734,neutro
0.057376675,0.08009643,0.00027133332,0.37567675,felicidade
0.05039325,0.05658776,0.00050920626,0.229396,raiva
0.07492395,0.084610865,0.00017414743,0.36883658,felicidade
0.07861595,0.08833323,0.0023696776,0.4510505,felicidade
0.1624728,0.095032245,0.006689108,0.35272968,neutro
0.109245434,0.08515225,0.00051821297,0.35005748,neutro
0.038945735,0.053320196,0.0004964113,0.28795066,raiva
0.05155145,0.048588976,0.0011580628,0.26747674,raiva
0.0987102,0.09205841,0.006728261,0.445526,felicidade
0.07673255,0.07863366,0.009581377,0.39731663,felicidade
0.08714305,0.08085397,0.005878557,0.39977986,neutro
0.08862077,0.078462176,0.0045925057,0.32366514,tristeza
0.120707996,0.10143406,0.0066502243,0.48490074,tristeza
0.10585649,0.08619964,0.004379323,0.3321997,neutro
0.16001035,0.08689085,0.0019513423,0.31032085,neutro
0.11290276,0.07940354,0.006524172,0.33626035,neutro
0.05594318,0.05854304,0.0050830785,0.34761944,raiva
0.11039587,0.11523935,0.0055190404,0.51533765,neutro
0.16135527,0.13962354,0.00032708386,0.5106084,raiva
0.1154332,0.12371997,0.0048884633,0.5256717,neutro
0.10544872,0.08207976,0.0038171527,0.32666734,tristeza
0.08207665,0.0797047,0.00057765,0.37048095,raiva
0.14594999,0.10980469,0.0024713688,0.36307392,neutro
0.13079433,0.102564,0.005692736,0.5519203,tristeza
0.15595867,0.11874249,0.0050129658,0.46994007,felicidade
0.09034076,0.09157304,0.0016062288,0.35687196,felicidade
0.107044995,0.15796456,0.0004230841,0.8315146,raiva
0.09289107,0.07431342,0.00397193,0.2799277,tristeza
0.16528617,0.084610134,0.0069470075,0.30851614,neutro
0.11338417,0.104971014,0.0034923519,0.42155677,tristeza
0.08774203,0.05578656,0.004793099,0.38193128,tristeza
0.10618058,0.10865193,0.00077278283,0.49328387,felicidade
0.08969846,0.08640892,0.008649266,0.37538633,raiva
0.12687519,0.09356977,0.002978832,0.37397233,tristeza
0.08872608,0.08826975,9.721925e-05,0.35763818,felicidade
0.066134475,0.062228613,0.00049090566,0.33910024,felicidade
0.13011414,0.082081966,0.0011541839,0.29952362,neutro
0.14080033,0.108718,0.0025809195,0.46129426,tristeza
0.033644073,0.045968067,0.000324022,0.2766162,raiva
0.11210983,0.09441441,0.0011669839,0.35098535,raiva
0.107422546,0.092846654,0.00038286313,0.3082502,felicidade
0.13998218,0.08818216,0.0025776222,0.3894184,tristeza
0.12997428,0.072210245,0.01927897,0.35356387,neutro
0.107901245,0.07449625,0.001284028,0.36726752,felicidade
0.07177622,0.07761184,0.0014556457,0.32568675,felicidade
0.0808759,0.08025701,0.004073398,0.39142942,felicidade
0.09365526,0.088977255,0.010841489,0.4402317,felicidade
0.078958005,0.06907443,0.009805519,0.32827455,raiva
0.05366249,0.073687114,0.0037905653,0.28297338,tristeza
0.118979774,0.10887261,0.010470371,0.44677302,felicidade
0.11285943,0.116998434,0.0015259883,0.4783815,neutro
0.07642951,0.076771356,0.005256923,0.49279195,felicidade
0.0629587,0.07663649,0.00039500944,0.31308898,felicidade
0.075139895,0.07127696,0.006506089,0.33842954,raiva
0.13359058,0.07841772,0.01142753,0.381811,felicidade
0.1085706,0.08768352,0.0040192255,0.38380972,tristeza
0.07622595,0.07275935,0.0032619426,0.40044954,felicidade
0.14582452,0.100816526,0.0009128837,0.39052752,raiva
0.07996444,0.11346982,0.002942536,0.5946197,neutro
0.10163677,0.10356416,0.0085893525,0.4003393,neutro
0.079330266,0.084346086,0.0014533459,0.37290317,felicidade
0.12942351,0.08092051,0.013892666,0.36371225,raiva
0.062419493,0.06890956,0.00048612794,0.2955122,raiva
0.0676069,0.063500874,0.006199947,0.31077588,raiva
0.11362152,0.12184577,0.003605113,0.5986537,neutro
0.086273625,0.08187544,0.0025312486,0.27798608,neutro
0.08694236,0.063781135,0.0035111967,0.23947762,tristeza
0.07338479,0.066869,0.008114281,0.28332257,raiva
0.08647175,0.08911181,0.0066340123,0.40564182,neutro
0.068600714,0.07776394,0.0011227841,0.46468928,raiva
0.06829246,0.076743774,0.00030006282,0.3694545,raiva
0.15089862,0.107224084,0.00759584,0.40127128,neutro
0.07449172,0.088166304,0.004062819,0.4679242,tristeza
0.06753733,0.068472795,0.0018156543,0.30087608,neutro
0.06134013,0.04810366,0.0013111732,0.18192819,neutro
0.1226259,0.10908946,0.006099685,0.48880902,raiva
0.017866153,0.031924754,0.00032790538,0.21696456,raiva
0.15898989,0.10781663,0.0060825963,0.4587075,tristeza
0.05005235,0.049812302,0.003044392,0.30302542,raiva
0.040724564,0.048030615,0.010492933,0.31431067,raiva
0.1973699,0.08365125,0.019405643,0.3815118,neutro
0.074673295,0.07588706,0.00702146,0.35688433,felicidade
0.123332836,0.118175015,0.004679909,0.35782138,neutro
0.10417104,0.096055105,0.005752339,0.47253352,tristeza
0.08807124,0.10953373,0.0009414681,0.57658374,tristeza
0.11380966,0.068227716,0.0034167801,0.2673003,tristeza
0.16772206,0.13548075,0.0033402536,0.5324105,tristeza
0.08408424,0.08642082,0.0007937196,0.37359205,raiva
0.13667841,0.11785575,0.0047002654,0.3973799,felicidade
0.086263575,0.08277197,0.0018506162,0.3086542,neutro
0.057325825,0.07334579,0.0039617815,0.32501283,tristeza
0.124218404,0.09534813,0.002103621,0.32401517,neutro
0.071851686,0.08942215,0.0018736133,0.4341136,tristeza
0.0516711,0.0727627,0.0034498551,0.36124006,raiva
0.08616047,0.070526265,0.005660791,0.3423538,tristeza
0.09982468,0.069990635,0.008714252,0.32014424,raiva
0.103206486,0.111830555,0.0022680187,0.39005283,tristeza
0.10560647,0.07022868,0.0059338184,0.4459805,tristeza
0.024418008,0.040117938,0.00022264721,0.22586209,raiva
0.05087927,0.07385799,0.0013288747,0.3552588,tristeza
0.1031499,0.081828475,0.005292207,0.34477887,tristeza
0.08044032,0.07818466,0.000575596,0.35488698,felicidade
0.10652192,0.13644826,0.0034298217,0.53112984,tristeza
0.075557604,0.084172994,0.0007168948,0.3898364,neutro
0.12901229,0.092746526,0.009509698,0.38833377,tristeza
0.135614,0.11543419,0.005026959,0.41202655,neutro
0.16297987,0.15488864,0.0027228114,0.5677732,tristeza
0.15961301,0.15651803,0.0004275323,0.6936292,raiva
0.122767985,0.08169158,0.004264442,0.35255587,neutro
0.09542905,0.059145696,0.0065643396,0.27294394,neutro
0.06855672,0.060567077,0.014735962,0.33199072,raiva
