Mean_0,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,Mean_6,Mean_7,Mean_8,Mean_9,Mean_10,Mean_11,Mean_12,Std_0,Std_1,Std_2,Std_3,Std_4,Std_5,Std_6,Std_7,Std_8,Std_9,Std_10,Std_11,Std_12,Min_0,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Max_0,Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,label
-285.49637,60.39633,-1.7439648,4.40005,-2.8539133,2.2394834,-16.722324,4.9295926,-9.764601,0.7325025,-9.663431,1.6760448,-10.21266,69.704,45.672924,25.421436,19.95154,16.740719,16.534573,9.964716,13.048254,9.982313,10.263273,8.181539,9.220986,7.316536,-94.01967,159.28079,38.888557,45.855453,48.55542,26.043785,0.38851756,42.62343,11.319333,22.367329,9.990955,27.312801,6.3002043,-397.59805,-5.659709,-85.87204,-50.96546,-35.79161,-69.13278,-46.94848,-25.66665,-40.20672,-21.926636,-25.959661,-28.120058,-38.06993,felicidade
-198.89091,53.92266,3.5613937,4.60468,-0.6930734,-5.584889,-9.90123,3.3814194,-15.258391,-6.9355574,-4.6908784,2.459167,-5.110768,62.105427,36.39376,28.757511,15.370528,15.100886,22.904856,9.936679,13.332868,11.654354,11.210364,9.903725,11.760391,10.136948,-56.515133,115.089355,54.247856,45.38291,32.400375,32.34739,13.066488,32.857857,13.835606,21.22591,18.230751,30.88622,25.141233,-317.94666,-36.20582,-55.591805,-37.626907,-31.008484,-62.19301,-30.71435,-35.939392,-47.557747,-37.643387,-31.328346,-25.267115,-26.568832,felicidade
-220.6422,53.23881,-12.841457,32.838856,-5.4491854,6.8079715,-7.832286,12.156595,-1.8065858,-5.112505,-8.0168085,10.052471,-4.8094745,125.46956,54.62825,27.372799,27.487993,25.31116,24.393848,14.1907015,12.66162,13.185765,13.475016,12.521274,13.628857,10.220906,-12.856675,149.79604,43.500267,95.27435,53.53634,67.43852,25.361256,54.80843,33.479164,19.449404,17.829973,43.55451,21.426739,-506.31857,-83.00333,-72.69638,-25.052383,-50.37231,-62.243603,-41.626846,-23.796421,-46.59755,-31.941326,-42.672295,-22.73643,-34.23272,raiva
-240.89386,106.36224,-46.84336,24.082493,-19.62136,12.262377,-21.666346,-0.9739149,6.281379,-17.180475,-12.825023,-2.6150746,0.007183735,105.219604,54.742134,39.11983,27.459436,23.35914,19.01451,20.94883,15.436138,11.541785,17.56303,9.955351,11.146692,9.909879,-110.52016,184.7836,29.327236,88.197716,27.216248,60.046326,46.349487,28.813171,32.031998,15.247484,13.46702,23.346708,22.044052,-521.1509,-50.536606,-114.2281,-40.398018,-65.30065,-32.491524,-67.82248,-40.13231,-25.953766,-67.97906,-39.14481,-34.209404,-25.718533,raiva
-169.15341,82.38069,16.923527,24.710857,-0.30563414,12.659451,-2.143699,9.515349,-16.815083,-5.885253,-18.386408,12.754717,-6.990257,65.45069,42.569836,27.530632,21.180035,17.139015,16.936789,13.826398,12.4034,12.944103,9.18231,13.156545,12.974961,8.760575,-43.092045,140.53568,72.2283,66.41752,26.420063,51.101105,22.887577,46.96637,12.477928,14.380857,17.52978,44.7815,9.597166,-335.5774,-39.88627,-67.08345,-19.408493,-53.372856,-32.72241,-34.809597,-16.281664,-47.319725,-28.217308,-37.767,-13.794176,-29.511135,tristeza
-165.35832,71.38161,-15.685865,7.744141,-3.5175097,11.680396,-17.505665,-17.623701,-3.3965147,-8.321762,-14.826826,-2.305392,-8.2044935,50.37972,37.781403,21.813429,27.84118,16.307074,16.538465,14.930264,16.26287,10.829255,9.694868,10.699251,12.364359,8.9291935,-53.928436,143.14636,46.33274,76.09338,36.03582,46.83233,16.098904,18.355824,18.619854,12.350294,9.118109,30.293047,19.801794,-303.1003,-18.564793,-59.929413,-48.638794,-43.93976,-33.78051,-55.055008,-59.813744,-32.513405,-34.18062,-37.157303,-39.518448,-30.513485,felicidade
-184.55078,88.4867,-0.5011252,18.497736,13.375122,32.778194,-5.1950865,10.018739,-7.14136,7.395412,-20.047281,1.194684,-10.247872,49.827225,41.31583,29.824028,17.024437,25.470144,18.895853,11.043321,10.409829,10.501795,10.309185,9.450951,9.7709875,7.728367,-67.88232,172.30136,56.739555,56.13746,74.14253,73.71101,26.333445,41.85608,28.33325,37.978104,3.0570197,21.304398,14.021086,-294.31705,-6.7746572,-118.6588,-15.9302845,-34.494293,1.1162813,-38.000526,-14.069684,-33.22607,-15.490147,-43.914925,-28.171982,-32.562195,tristeza
-231.18776,105.25569,-0.18482576,37.21703,14.041721,17.286938,-7.7668757,10.500103,-3.1029189,0.4300468,-1.8987627,-2.6981983,-5.113268,105.5916,52.606342,22.55342,20.70824,18.39943,16.062162,16.473452,9.50026,10.638538,8.618626,9.859923,9.97418,7.6742578,-16.74137,180.46451,52.44153,87.01505,57.41861,50.18631,24.41332,29.603647,21.60513,21.65271,22.21286,16.713108,16.302681,-421.1803,-60.228542,-61.96524,-12.104192,-34.67681,-15.324179,-60.459114,-20.821775,-30.06271,-24.644169,-24.208149,-33.53257,-29.490744,tristeza
-270.20078,102.53989,-20.812145,1.4521971,-13.678147,-4.8616114,-14.941739,-12.075295,-10.222486,-7.8690853,-14.328252,-3.9864187,-4.0779476,99.34783,44.50071,37.152607,20.065676,17.959066,24.037788,12.341662,15.218112,14.792131,13.145623,14.204394,9.341822,10.880486,-49.332893,192.23859,71.66288,52.7983,30.188261,59.291046,15.159842,23.796259,19.455626,18.72599,22.979416,17.361778,25.54342,-483.64844,-0.50962895,-117.66799,-47.610382,-71.395676,-76.56027,-61.006104,-48.708298,-48.91118,-53.65963,-50.96461,-38.732037,-28.984413,felicidade
-197.55562,46.18554,-28.32344,-11.427863,-14.514163,-15.143702,-25.877186,-0.51603335,-6.4533186,-12.4552765,-5.881463,-7.0251746,-8.504906,42.907333,29.50627,29.482773,26.941002,21.44298,18.523922,15.191136,12.991625,11.3539715,10.714259,10.194545,7.935688,8.830292,-136.33418,91.250496,28.3508,61.090668,25.626268,29.093025,2.3927212,30.010452,24.516937,7.046651,16.974203,8.736223,15.250101,-325.77548,-36.43801,-91.583145,-66.19379,-61.479385,-60.56582,-65.9211,-37.357143,-28.673836,-39.801666,-29.29005,-29.722399,-24.145123,raiva
-328.80786,89.76974,19.626122,26.232529,15.545309,15.206361,-5.2276335,4.8252788,-2.1952546,-4.1329894,-5.7423925,-3.954633,-5.375385,109.93635,45.977673,22.443766,19.323435,18.181326,10.62161,19.604248,12.782238,13.018529,11.4575205,9.663731,11.769292,8.812689,-96.89934,195.67212,70.07183,93.08424,59.630928,44.948273,23.75085,33.293045,22.163368,26.314388,19.409534,23.87733,18.981504,-472.51865,-42.876602,-33.419903,-30.46401,-39.76851,-17.898071,-70.713776,-30.961906,-39.693306,-32.06116,-36.4625,-40.94644,-31.952621,tristeza
-296.9479,96.295555,24.385796,17.59221,5.6440144,7.6859636,-16.242441,7.802102,-18.14578,-1.5130413,-3.1370597,1.3676089,-2.483035,107.87103,44.47739,23.944603,18.883413,21.03607,28.939032,23.139334,9.065188,15.319967,10.161539,9.777417,13.456039,13.820364,-162.46626,177.73767,93.75316,63.718422,57.765682,62.320244,24.607922,33.6119,13.385716,30.749752,20.033016,42.706264,22.27544,-510.54886,-3.5675182,-31.049454,-15.688231,-35.277664,-53.08438,-75.197815,-15.457779,-56.76935,-25.111635,-35.63717,-27.55208,-43.279152,neutro
-266.99463,109.5145,2.3454912,32.256325,9.494823,24.514698,-1.2537897,0.9992585,-7.0439672,3.0282352,-0.14098328,0.9525237,-4.295654,95.263626,49.00465,28.690218,22.113876,13.323949,15.728148,11.449284,17.311045,12.477528,11.367941,11.876938,9.262009,9.428537,-56.94511,207.69379,62.33093,89.23747,56.80546,57.80421,29.760326,30.487988,26.486217,33.190453,22.687584,32.65402,29.267378,-454.82938,-37.08605,-77.48309,-33.695484,-41.123688,-9.091227,-34.945686,-57.435738,-35.298897,-25.1606,-36.32354,-23.355576,-25.61153,tristeza
-317.98126,128.92328,-1.6033204,34.743073,15.222912,14.666623,1.0827361,-4.2777047,-8.987515,-0.50367665,-3.5812485,3.9690871,-3.0191853,102.744675,52.716427,34.11266,22.977654,17.82362,19.376993,13.073414,16.924397,16.635214,11.09048,13.378451,10.278859,10.681134,-110.54111,238.11775,60.329865,93.93779,53.508106,65.03971,38.30568,23.641775,24.994436,40.32276,28.746845,35.573677,23.728249,-497.71262,-39.468468,-83.86203,-33.607567,-46.275326,-43.26597,-48.03356,-55.198494,-68.6606,-29.327208,-47.587147,-19.30101,-31.320234,neutro
-190.85663,55.218414,-1.4500934,32.5979,-2.067612,10.174716,-5.115632,-1.4245443,-17.348255,-8.376473,-13.863715,1.9738958,-14.83089,81.53241,59.594803,28.526161,24.092802,21.326729,18.867924,11.313532,9.70307,15.577844,12.825467,11.725376,12.239489,9.972723,-58.30954,157.30048,50.169106,103.24393,43.610252,50.637886,20.36666,22.48751,12.350087,23.262815,11.134711,31.139862,12.353774,-410.7762,-93.145874,-73.54055,-18.678486,-43.655136,-46.2058,-39.10879,-31.008167,-63.184334,-44.805325,-44.491528,-32.806576,-44.60903,tristeza
-223.31276,55.491806,-2.33272,21.872856,3.9867423,22.05394,-2.216443,9.229775,-13.716761,-2.3499033,-9.503052,8.837404,-8.535161,64.59563,41.658207,29.069616,19.972273,10.874427,13.006359,11.759318,9.217021,11.581059,10.918826,9.148591,9.665116,9.396755,-87.257706,140.96082,55.225365,88.32141,40.881687,69.0665,23.108109,27.854473,11.92149,22.164635,19.252855,27.855808,9.905054,-322.61145,-52.75329,-103.43898,-16.293919,-19.865883,-18.80492,-37.204765,-13.814224,-54.144093,-36.12883,-35.533936,-18.401646,-33.98913,tristeza
-194.96786,73.454285,-9.177042,7.4935956,-6.748253,-1.6879143,-22.819931,-2.7557087,-12.62661,-5.4629164,-15.888709,-1.4662548,-11.922178,55.845367,37.20271,31.378372,16.150684,18.04121,19.84876,14.380481,12.359437,8.726798,9.60214,8.193777,10.511813,9.653836,-92.52648,132.65265,43.338444,52.486095,45.44239,44.78639,11.663658,24.720222,5.651657,15.695762,5.1238947,21.046059,14.092569,-361.77493,-9.1625595,-87.2251,-26.507843,-38.97998,-53.05648,-54.025185,-33.382996,-35.861416,-33.793068,-33.3694,-26.674551,-34.428875,raiva
-237.01697,58.438213,-10.569698,22.027834,-5.189603,8.579484,-7.9727283,2.4214005,7.782505,0.112301126,-9.260764,0.284062,-0.7136126,60.67882,52.249702,32.135212,25.880816,24.561823,16.93164,14.629767,15.227878,10.070174,10.406088,9.758014,9.61968,8.581787,-73.54912,172.8934,40.946213,81.93767,54.599586,47.58071,17.605839,35.7435,41.126106,22.8548,18.935863,21.450718,29.639122,-355.46252,-50.42714,-89.78691,-59.752983,-62.068188,-43.14087,-41.739334,-53.12082,-16.768005,-33.614357,-35.002365,-25.941223,-19.304607,raiva
-198.82967,90.8663,-5.364695,28.769587,-6.2416472,21.24578,-8.000854,1.402586,-17.224289,4.2332883,-15.2052,-1.2554383,-16.662258,63.93494,55.427193,26.299257,29.920582,22.23343,16.753124,13.396049,13.887254,11.228965,12.7505865,11.194594,10.473702,8.298564,-98.57666,184.31366,48.45957,91.2899,44.57538,68.93646,26.490135,34.084057,13.597515,31.052494,9.834407,18.734304,4.8614645,-342.8835,-16.780056,-84.87314,-42.237526,-74.77104,-7.607854,-39.229004,-34.185993,-46.986397,-35.46392,-40.003567,-33.275856,-46.190758,felicidade
-332.22775,59.029575,-49.060066,-3.360031,-32.3908,-11.043414,-29.002216,-7.7970424,-5.6719613,-13.05073,-16.8164,-9.172925,-13.783843,116.58891,48.91496,46.04881,29.945097,25.288397,19.467213,25.586298,14.160238,12.198663,11.376415,12.431081,10.04206,10.484126,-135.793,158.79692,52.587494,96.42857,24.049908,50.143517,19.229044,21.395224,31.500175,17.24974,11.249531,21.231722,9.81441,-562.6979,-99.15683,-154.96825,-70.11833,-93.53517,-65.14909,-89.22586,-54.088226,-55.49621,-56.09675,-57.08555,-37.20999,-47.26625,raiva
-313.8977,102.0481,13.814589,25.741453,9.711692,7.7257423,-5.727746,2.9474459,-7.836501,-4.767385,-6.5295916,-0.19270094,-6.008512,103.36861,54.382385,26.425291,22.941143,14.821953,17.748363,18.290802,14.363684,12.515713,11.213443,9.593596,8.506773,8.224869,-139.25858,212.52657,68.718056,94.119385,43.19494,41.408066,24.733627,32.414318,14.396943,14.982891,12.314499,23.560085,14.2877655,-474.38138,-11.979128,-58.555542,-21.348152,-21.010534,-64.2775,-52.944443,-34.815132,-39.422424,-32.50943,-35.728394,-30.599606,-31.219223,neutro
-240.12306,83.32851,-7.56496,21.902288,20.127125,22.64494,-7.996961,-8.212205,-7.6674976,-2.5896356,-24.403759,-8.641847,-9.328093,71.68967,56.963478,39.765587,27.08044,18.804245,14.153158,13.465528,14.541838,10.338603,10.05293,10.446835,10.670728,9.702819,-119.96422,178.42926,68.70015,79.246,73.570496,53.98522,18.26599,21.010723,19.568056,28.146412,2.7621388,14.616759,24.592987,-404.92615,-42.362247,-115.7903,-44.307434,-38.011055,-12.614258,-45.04261,-43.854584,-32.392086,-32.42178,-49.89115,-44.98148,-35.25152,tristeza
-228.15344,67.20754,3.926929,21.326305,5.8238025,3.8547986,-19.666481,-3.9653313,-13.107381,-9.306882,-12.899286,-5.985613,-9.5820675,77.53506,54.613464,20.331003,26.906288,15.714129,9.148402,17.019468,9.549004,9.492283,12.525034,10.363112,9.3403,9.113395,-77.098854,178.60684,41.382324,94.76314,37.478867,28.623833,9.794469,16.6033,5.167653,15.072218,9.950224,12.118701,15.655703,-377.6677,-38.033226,-55.943306,-54.37564,-35.943092,-20.04721,-58.523483,-35.903854,-41.31204,-42.149178,-44.413734,-30.883434,-34.540405,neutro
-185.82422,57.03233,-1.7100873,15.256204,-1.7106398,-4.4837804,-19.77512,-9.199067,-17.643858,-10.344806,-13.627547,-7.8190513,-10.185554,51.50089,43.948017,23.77554,22.53645,20.835524,16.176928,10.822374,12.158068,9.937713,13.050421,12.090208,10.488024,8.801655,-99.30532,143.972,47.92161,65.152985,49.57765,45.443436,3.2964783,20.307364,8.709507,25.038403,9.283062,17.256927,9.510525,-323.23,-44.051476,-54.220177,-49.804214,-49.954323,-33.206512,-53.069218,-35.26134,-43.524303,-42.72603,-41.749317,-29.825794,-28.129417,neutro
-305.54135,114.62369,18.109907,22.857544,9.9374895,9.066129,-3.167829,8.515688,-14.369382,-2.5463085,-7.662591,-0.72728705,1.683722,125.59101,34.93756,29.654934,22.812017,14.119014,14.467299,13.803422,10.628096,17.608194,11.366696,11.218138,10.430203,7.7770624,-66.06388,188.9866,82.05661,88.00719,60.656578,45.317505,28.05435,41.008633,13.00962,27.587322,10.982044,26.515259,23.917542,-489.88394,-50.671898,-80.115005,-10.909933,-30.226032,-41.034622,-45.191948,-23.185806,-62.176506,-33.639492,-43.3539,-29.898033,-24.80106,neutro
-291.0699,103.34103,15.993924,22.501617,8.230047,7.176647,-7.3467045,6.858758,-4.536195,-7.6440988,-3.2127151,2.0257354,-8.611818,91.03464,59.926888,24.355618,20.691004,15.337006,20.199497,15.816673,10.920731,12.616647,12.567344,9.466894,6.770133,9.58472,-152.01746,228.8967,66.44173,82.64865,43.522133,57.082138,21.000305,40.211853,19.909584,15.438215,18.644747,15.527033,8.918645,-438.0649,-43.321426,-31.21217,-12.810335,-24.897095,-60.828056,-52.347126,-21.405659,-32.670677,-42.187313,-29.950985,-23.671837,-31.65461,neutro
-275.594,112.65969,21.733727,18.194466,4.419238,6.2795844,-15.492024,8.113965,-9.914838,-1.8907075,1.1336929,-3.7651074,1.841278,113.64381,51.26457,27.387129,20.914692,18.948967,19.714247,20.609598,12.612548,16.580418,10.668344,8.108638,11.373105,6.8410454,-86.65502,203.48108,81.846146,83.16452,66.83395,37.38537,25.592728,43.208595,19.556831,20.004028,22.969505,20.24004,20.738985,-436.63895,-56.266975,-42.010963,-40.583424,-37.073063,-53.447876,-72.12602,-22.720356,-46.002304,-28.901024,-24.330095,-36.993027,-16.446102,neutro
-173.94383,73.51147,11.705875,10.854895,10.077491,3.0041456,-14.902376,-5.305563,-8.051755,-10.614555,-12.999011,-7.4853973,-11.60355,47.63785,39.572945,28.23237,21.888031,19.7264,17.852324,13.830387,13.573289,8.535755,10.255809,9.306464,8.651935,7.1428375,-65.9867,140.14261,58.94903,54.343315,56.510307,54.63449,13.96052,26.101215,12.587633,15.592052,8.015765,12.656191,10.782373,-289.57913,-15.602314,-63.72593,-50.466774,-27.003746,-50.776512,-50.19142,-38.129303,-27.541431,-33.0505,-32.27028,-27.46936,-30.717354,raiva
-267.97342,84.23704,1.9287944,15.962999,0.8273529,3.517823,-11.173506,6.046707,-0.7581984,-8.649184,-7.892484,8.016157,4.313295,152.60722,44.246883,32.7676,28.24057,20.25018,15.913854,21.430405,12.416303,14.324478,15.072662,11.988965,12.967306,14.298393,-15.691548,158.03754,92.72879,76.657715,43.81512,42.73999,28.602509,39.511047,36.25846,20.04449,18.327408,38.00126,29.490124,-511.60892,-51.67939,-66.063156,-42.26615,-55.28849,-45.741802,-76.61476,-22.983068,-42.5262,-46.20606,-40.235283,-27.388515,-31.103354,raiva
-260.825,119.48644,0.6687862,24.57268,2.2407818,14.074833,-2.0937603,4.651122,-10.496134,-2.032693,-8.729592,4.5327497,-9.606871,105.30017,56.478672,26.217049,20.283094,19.71178,17.78125,14.520749,10.634974,14.057974,8.370669,14.501174,11.224853,10.639789,-112.91294,215.67514,44.48297,67.87135,42.583122,52.977314,24.51218,29.607288,16.875078,16.471663,13.474848,27.297026,10.897799,-478.52768,-31.919054,-85.00221,-26.758755,-50.730927,-15.366835,-38.736885,-17.102097,-37.778336,-27.630531,-59.189816,-21.440449,-41.23394,neutro
-206.40915,60.970192,-16.4258,-4.064636,-4.9264717,-8.180793,-30.47653,-8.15009,-13.926057,-13.6709385,-11.996639,-5.2996564,-9.991149,65.72334,45.52389,31.368332,25.201939,20.676233,17.042536,21.327196,15.083688,11.266266,16.976288,12.771989,10.519508,9.729454,-97.736534,140.67236,40.081966,60.591408,31.861536,37.496758,7.5029607,20.906109,12.220999,20.884607,12.792814,19.166435,11.473013,-357.02438,-53.088097,-82.63476,-67.024414,-60.982197,-45.987564,-75.418335,-46.662918,-38.888317,-61.08555,-40.66336,-29.095081,-31.243254,felicidade
-270.16214,44.751095,-23.317017,11.851586,-6.565459,-5.4297104,-13.854297,5.6157107,-17.645607,-3.5295522,0.13756202,-5.367172,-6.182465,107.97731,46.066696,36.2288,24.269806,15.885139,19.757784,18.519556,12.416886,19.008701,11.533482,11.238961,11.415114,11.080777,-75.6405,148.42969,68.280304,79.49783,39.498047,45.30009,20.556862,41.730156,14.626394,29.26183,30.909018,13.941326,21.657389,-460.8084,-63.51278,-110.40706,-36.663757,-47.46699,-69.90293,-56.536537,-30.937614,-67.60344,-36.500546,-24.679396,-40.59865,-36.606586,raiva
-245.56735,47.76263,14.1116905,31.34068,10.562751,22.369152,-1.1145767,5.4820046,-7.235769,1.8953302,-11.643047,-1.1623756,-10.872242,50.23655,42.243153,15.875772,21.956072,21.76025,10.543105,9.673662,9.771656,11.413652,11.101045,9.931198,9.728327,8.16633,-135.7521,141.34088,48.931973,91.46475,70.57138,50.48903,19.274212,24.881887,16.053951,27.385017,9.4317875,21.652576,7.248937,-343.94498,-70.12027,-52.885174,-18.405535,-51.463173,-10.251385,-33.232483,-26.384302,-34.11591,-27.602455,-32.85006,-27.78561,-32.018036,tristeza
-245.78795,104.83006,24.236406,29.778088,-1.98822,6.9909005,-10.303872,-6.091106,-8.104629,-0.25326756,-9.328277,-9.141195,-9.06281,60.890823,49.397392,24.15561,24.539122,21.741169,23.859606,16.836765,13.696727,10.098052,9.955366,8.7801695,10.32176,10.024834,-119.29284,180.94852,78.159546,89.96606,48.79165,63.954163,24.995821,16.093105,20.239687,23.895836,12.304766,17.639393,19.94601,-416.5937,-23.872437,-34.87513,-19.123543,-58.76107,-54.16115,-64.27225,-39.559715,-42.69931,-29.082651,-31.905542,-30.602816,-34.753143,raiva
-250.11937,74.37852,7.2771015,35.791325,1.808475,-6.743844,-12.090183,11.52566,-17.999739,-1.8846353,-9.225548,-10.516126,-5.3961864,70.85581,55.366306,24.906517,22.512032,16.580778,16.685762,13.142484,13.819135,16.75774,8.813385,14.144617,9.507432,8.065535,-107.96943,141.70995,57.561584,78.87753,51.085762,34.029175,15.399599,49.01554,15.679218,27.988602,20.779165,16.540215,13.494857,-414.4494,-71.004585,-40.907898,-1.7757586,-34.220764,-56.40645,-47.095325,-13.330782,-57.901756,-22.33434,-41.155647,-34.235077,-26.939928,tristeza
-228.91377,52.30734,24.578545,21.318089,6.596077,3.030413,-3.9647834,1.9952911,-4.1329327,-2.2629142,-5.4411845,-1.2257831,-2.3926373,58.955097,34.7236,18.727598,18.180025,15.732878,9.458376,10.9541235,7.789217,10.8817215,9.209097,11.4228115,9.07724,6.76528,-52.367798,151.29047,68.03006,74.552,49.15715,41.479607,18.510391,23.778328,17.159954,17.754227,21.926247,17.795088,10.8368225,-314.79312,-52.22599,-57.139862,-28.823769,-34.173595,-29.3007,-42.490265,-25.56403,-42.18129,-31.76941,-37.08304,-25.45723,-26.467949,tristeza
-290.51297,94.34164,18.673271,18.59566,7.1392426,15.589501,-14.959183,6.9571123,-5.7838593,0.21713695,0.09523035,-6.2716866,-2.7864218,109.40178,49.12947,24.587051,23.585464,20.45008,13.088864,20.68325,10.9341545,12.9868,10.184419,12.346173,9.546007,8.866198,-77.993706,181.47903,68.28172,87.17856,51.22328,60.164345,22.849602,45.543495,25.85837,27.897774,35.341908,10.939051,18.76239,-443.65353,-82.58908,-65.589066,-21.880327,-44.077362,-23.685577,-67.270905,-17.001537,-46.61699,-38.09575,-27.124584,-35.431633,-28.144447,tristeza
-229.09372,72.720436,0.17615043,11.65187,2.2379317,3.073136,-17.595795,-1.9968746,-9.564227,-6.8730974,-12.227347,-2.3611476,-10.229124,45.50521,29.646511,16.797596,17.033714,21.67286,22.793468,16.193132,12.397511,15.616421,9.540891,8.444888,14.348367,10.939392,-118.0251,141.1365,37.290146,42.17082,45.57002,38.78868,6.033419,26.315662,22.228556,15.048367,7.8508,20.673687,13.946623,-317.898,5.6617217,-36.058483,-32.874653,-44.0735,-59.77425,-58.97023,-33.943657,-50.51359,-26.240469,-33.331287,-37.346535,-36.71807,felicidade
-158.85455,70.74458,-7.6397843,12.099704,-0.5821117,8.428226,-13.377173,-15.6029415,-12.654945,-8.673169,-16.506458,-10.851639,-17.055948,42.99894,50.644756,20.254633,25.015501,25.864758,19.268757,13.271053,10.447438,12.860056,12.505282,11.092953,9.24929,12.929141,-82.238525,163.56708,55.487602,71.2736,60.707024,50.302567,18.668394,6.996605,15.376831,13.932762,6.879755,13.475444,13.93587,-284.10422,-53.93718,-56.550663,-42.656925,-64.86928,-39.30936,-47.1603,-44.264122,-48.37094,-41.250328,-49.961456,-42.717335,-48.63862,felicidade
-147.25423,86.57061,0.8938514,26.50764,-1.8676622,26.303041,-12.114604,-5.8076916,-16.362703,5.538835,-17.55354,0.12087216,-14.025848,44.612556,49.30983,26.5858,26.765425,23.19808,17.355165,13.388811,13.330255,11.340993,12.2624235,10.381042,8.247066,7.0613813,-72.86473,166.33304,65.87814,84.01875,53.657043,72.549934,12.460723,18.782734,11.41518,33.140015,4.285615,19.337124,5.8145647,-306.19534,-43.15426,-79.135086,-34.721466,-69.81709,-10.426003,-53.77919,-46.334343,-46.756626,-32.362312,-43.471123,-26.902412,-34.708977,felicidade
-374.55078,105.3889,-1.3987409,2.783702,2.2315195,-3.8585358,-23.154568,3.8176837,-10.731851,-5.034127,-3.0043597,-5.162458,-4.054961,150.4599,55.329975,36.865448,25.969658,17.54791,18.208937,23.763203,15.568049,12.474369,10.646894,8.190242,12.283358,9.0566025,-117.76429,206.13939,61.003323,67.192825,41.883736,32.89414,12.504097,41.58519,10.27523,18.031475,16.54036,13.189075,11.724251,-579.9927,-4.67605,-97.57532,-73.74228,-38.50013,-64.61418,-78.184,-32.321808,-40.705833,-30.922829,-22.709505,-41.279602,-34.87209,felicidade
-290.94574,118.619,5.8810377,32.942844,10.043495,12.554316,4.2439947,10.97541,-1.5495851,-2.168037,-1.5778401,2.441233,-1.1604424,112.63324,45.209045,29.242128,21.63043,15.680369,17.412231,11.03609,11.323675,11.107489,8.619266,12.709054,8.120618,8.037378,-37.97406,195.60672,57.652573,94.884315,49.84869,67.40651,37.396446,38.199966,29.051823,25.734753,26.075274,25.283356,19.392666,-439.95938,-20.456684,-76.72394,-29.118256,-38.499664,-15.207222,-31.894272,-31.112278,-38.861973,-26.377707,-36.16565,-18.450356,-27.907011,tristeza
-275.17084,92.22171,-26.193499,-8.625532,-0.25048274,-14.595223,-23.399422,7.0707316,-13.894397,-7.221303,-3.695859,-5.8408895,-3.4654512,105.426674,50.872425,37.527863,24.895493,23.74469,24.048243,22.60231,15.439446,12.942497,10.813653,11.879058,13.941176,7.0493913,-76.75675,172.91293,40.367332,52.387486,50.442062,23.439629,17.032274,48.313187,11.050959,20.735012,26.882446,19.163269,8.642035,-487.5993,3.1817517,-103.22095,-65.72457,-58.798138,-90.46962,-80.12857,-20.03579,-39.594925,-28.769875,-40.77295,-33.080982,-27.25388,felicidade
-275.49036,121.85678,-1.9358631,35.385784,6.824066,9.186142,3.114903,1.0810596,-4.135543,-4.4129114,-10.241553,4.772987,0.1820294,99.311844,68.217476,31.759151,27.939459,23.623585,20.372597,13.139472,13.915166,13.330909,9.582092,12.664601,10.8834715,10.5822,-111.79322,248.23102,67.69388,110.00162,56.671097,57.315113,30.04701,29.08223,26.899094,18.838917,19.725063,34.981773,26.663631,-471.91568,-64.89288,-80.23439,-29.18746,-55.84594,-42.03138,-45.772472,-41.388687,-40.95752,-33.7906,-41.955093,-24.979107,-24.09179,neutro
-233.2646,68.438835,18.196413,22.759129,8.401715,14.60988,-13.250394,5.2501993,-5.5813365,0.07675996,-2.8956544,-5.1217055,-4.4426312,78.35932,48.778526,22.712212,21.605701,19.82106,11.25826,16.7721,8.443237,10.825217,10.255598,11.915981,8.562405,8.748444,-86.0245,147.62938,63.02581,76.63953,51.35884,41.349014,15.136488,33.655415,19.034946,21.611712,26.624325,12.977549,15.084963,-360.2601,-76.633194,-69.6412,-24.213634,-41.064877,-15.889578,-55.018692,-21.926802,-37.055416,-35.44304,-28.19524,-27.241714,-32.40371,tristeza
-253.53448,112.1043,-4.406989,17.529112,1.0421011,13.107,-17.990467,-9.055079,-7.710821,-3.5147421,-13.033908,-7.3533926,-6.4691052,102.85207,64.98191,28.356287,32.464558,22.177881,21.590322,18.453913,12.476157,16.291735,11.177823,11.962828,13.060054,10.536054,-78.70676,225.72704,75.36565,93.20581,43.97791,81.5411,27.803513,23.817944,27.834866,26.704561,13.221898,18.848835,25.044449,-475.0053,-46.517876,-69.0676,-57.073814,-63.265408,-32.236412,-67.75653,-48.69859,-50.06299,-35.739693,-45.178375,-49.17605,-37.24855,felicidade
-221.12045,47.763824,13.532662,18.430098,6.5532026,5.100425,-5.993888,-0.57402796,-6.911333,-3.8141372,-4.465425,2.4396124,-2.993372,61.57957,49.594517,18.97005,21.332579,16.552786,13.000013,13.072217,10.408315,10.47289,9.024993,9.547036,9.120407,7.018129,-111.32151,153.99832,52.333298,96.13665,51.67215,35.67125,14.670345,21.225323,18.1234,11.877041,14.074858,20.0698,10.508488,-352.74796,-26.2397,-57.432526,-16.825453,-32.732964,-44.419296,-44.690117,-24.51307,-35.216152,-33.419266,-33.175594,-34.564087,-24.001408,neutro
